subtractCase	-9223372036854775808	-1	-9223372036854775808	0	215
subtractCase	-9223372036854775808	0	-1	1	338
subtractCase	-9223372036854775808	1	2147483647	2147483647	8589934869
subtractCase	-9223372036854775808	2147483647	-9223372036854775808	2147483648	64424509655
subtractCase	-9223372036854775808	2147483648	-1	9223372036854775807	-19327352572
subtractCase	-9223372036854775808	9223372036854775807	2147483647	-9223372036854775808	-40802189278
subtractCase	-2147483649	-9223372036854775808	-2147483649	0	64424509582
subtractCase	-2147483649	-2147483649	0	1	8589934779
subtractCase	-2147483649	-2147483648	2147483648	2147483647	226
subtractCase	-2147483649	-1	-2147483649	2147483648	-19327352783
subtractCase	-2147483649	0	0	9223372036854775807	-27917287198
subtractCase	-2147483649	1	2147483648	-9223372036854775808	64424509726
subtractCase	-2147483649	2147483647	-2147483649	-2147483649	24
subtractCase	-2147483649	2147483648	0	-2147483648	-40802189155
subtractCase	-2147483649	9223372036854775807	2147483648	-1	64424509677
subtractCase	-2147483648	-9223372036854775808	-2147483648	2147483648	-19327352472
subtractCase	-2147483648	-2147483649	1	9223372036854775807	8589934829
subtractCase	-2147483648	-2147483648	9223372036854775807	-9223372036854775808	8589934971
subtractCase	-2147483648	-1	-2147483648	-2147483649	-19327352578
subtractCase	-2147483648	0	1	-2147483648	55834575189
subtractCase	-2147483648	1	9223372036854775807	-1	-27917287147
subtractCase	-2147483648	2147483647	-2147483648	0	-49392123689
subtractCase	-2147483648	2147483648	1	1	8589934972
subtractCase	-2147483648	9223372036854775807	9223372036854775807	2147483647	55834574859
subtractCase	-1	-9223372036854775808	-1	-2147483649	-49392123663
subtractCase	-1	-2147483649	2147483647	-2147483648	-27917287375
subtractCase	-1	-2147483648	-9223372036854775808	-1	-19327352606
subtractCase	-1	-1	-1	0	49
subtractCase	-1	0	2147483647	1	-40802189145
subtractCase	-1	1	-9223372036854775808	2147483647	-49392123593
subtractCase	-1	2147483647	-1	2147483648	64424509489
subtractCase	-1	2147483648	2147483647	9223372036854775807	55834575089
subtractCase	-1	9223372036854775807	-9223372036854775808	-9223372036854775808	196
subtractCase	0	-9223372036854775808	0	0	360
subtractCase	0	-2147483649	2147483648	1	55834575016
subtractCase	0	-2147483648	-2147483649	2147483647	-27917287164
subtractCase	0	-1	0	2147483648	-49392123689
subtractCase	0	0	2147483648	9223372036854775807	-40802189033
subtractCase	0	1	-2147483649	-9223372036854775808	-40802188996
subtractCase	0	2147483647	0	-2147483649	64424509694
subtractCase	0	2147483648	2147483648	-2147483648	-27917287064
subtractCase	0	9223372036854775807	-2147483649	-1	-40802189301
subtractCase	1	-9223372036854775808	1	2147483648	-49392123574
subtractCase	1	-2147483649	9223372036854775807	9223372036854775807	-19327352322
subtractCase	1	-2147483648	-2147483648	-9223372036854775808	55834575223
subtractCase	1	-1	1	-2147483649	-49392123624
subtractCase	1	0	9223372036854775807	-2147483648	-49392123548
subtractCase	1	1	-2147483648	-1	-40802189027
subtractCase	1	2147483647	1	0	-19327352527
subtractCase	1	2147483648	9223372036854775807	1	-19327352499
subtractCase	1	9223372036854775807	-2147483648	2147483647	8589934859
subtractCase	2147483647	-9223372036854775808	2147483647	-2147483649	-19327352591
subtractCase	2147483647	-2147483649	-9223372036854775808	-2147483648	-40802189116
subtractCase	2147483647	-2147483648	-1	-1	8589934833
subtractCase	2147483647	-1	2147483647	0	64424509489
subtractCase	2147483647	0	-9223372036854775808	1	-27917287244
subtractCase	2147483647	1	-1	2147483647	55834575114
subtractCase	2147483647	2147483647	2147483647	2147483648	49
subtractCase	2147483647	2147483648	-9223372036854775808	9223372036854775807	8589934818
subtractCase	2147483647	9223372036854775807	-1	-9223372036854775808	-27917287375
subtractCase	2147483648	-9223372036854775808	2147483648	0	64424509800
subtractCase	2147483648	-2147483649	-2147483649	1	-49392123811
subtractCase	2147483648	-2147483648	0	2147483647	-40802189033
subtractCase	2147483648	-1	2147483648	2147483648	-19327352617
subtractCase	2147483648	0	-2147483649	9223372036854775807	64424509700
subtractCase	2147483648	1	0	-9223372036854775808	-27917287167
subtractCase	2147483648	2147483647	2147483648	-2147483649	254
subtractCase	2147483648	2147483648	-2147483649	-2147483648	379
subtractCase	2147483648	9223372036854775807	0	-1	-27917287170
subtractCase	9223372036854775807	-9223372036854775808	9223372036854775807	2147483648	-49392123762
subtractCase	9223372036854775807	-2147483649	-2147483648	9223372036854775807	55834575085
subtractCase	9223372036854775807	-2147483648	1	-9223372036854775808	-19327352672
subtractCase	9223372036854775807	-1	9223372036854775807	-2147483649	-49392123880
subtractCase	9223372036854775807	0	-2147483648	-2147483648	8589934749
subtractCase	9223372036854775807	1	1	-1	288
subtractCase	9223372036854775807	2147483647	9223372036854775807	0	-19327352783
subtractCase	9223372036854775807	2147483648	-2147483648	1	55834575028
subtractCase	9223372036854775807	9223372036854775807	1	2147483647	-49392123650
branchCase	-9223372036854775808	-9223372036854775808	-9223372036854775808	-2147483649	0
branchCase	-9223372036854775808	-2147483649	-1	-2147483648	0
branchCase	-9223372036854775808	-2147483648	2147483647	-1	0
branchCase	-9223372036854775808	-1	-9223372036854775808	0	0
branchCase	-9223372036854775808	0	-1	1	0
branchCase	-9223372036854775808	1	2147483647	2147483647	0
branchCase	-9223372036854775808	2147483647	-9223372036854775808	2147483648	0
branchCase	-9223372036854775808	2147483648	-1	9223372036854775807	0
branchCase	-9223372036854775808	9223372036854775807	2147483647	-9223372036854775808	0
branchCase	-2147483649	-9223372036854775808	-2147483649	0	100
branchCase	-2147483649	-2147483649	0	1	0
branchCase	-2147483649	-2147483648	2147483648	2147483647	0
branchCase	-2147483649	-1	-2147483649	2147483648	0
branchCase	-2147483649	0	0	9223372036854775807	0
branchCase	-2147483649	1	2147483648	-9223372036854775808	0
branchCase	-2147483649	2147483647	-2147483649	-2147483649	0
branchCase	-2147483649	2147483648	0	-2147483648	0
branchCase	-2147483649	9223372036854775807	2147483648	-1	0
branchCase	-2147483648	-9223372036854775808	-2147483648	2147483648	0
branchCase	-2147483648	-2147483649	1	9223372036854775807	38
branchCase	-2147483648	-2147483648	9223372036854775807	-9223372036854775808	0
branchCase	-2147483648	-1	-2147483648	-2147483649	0
branchCase	-2147483648	0	1	-2147483648	0
branchCase	-2147483648	1	9223372036854775807	-1	0
branchCase	-2147483648	2147483647	-2147483648	0	0
branchCase	-2147483648	2147483648	1	1	0
branchCase	-2147483648	9223372036854775807	9223372036854775807	2147483647	0
branchCase	-1	-9223372036854775808	-1	-2147483649	-54
branchCase	-1	-2147483649	2147483647	-2147483648	-90
branchCase	-1	-2147483648	-9223372036854775808	-1	124
branchCase	-1	-1	-1	0	0
branchCase	-1	0	2147483647	1	0
branchCase	-1	1	-9223372036854775808	2147483647	0
branchCase	-1	2147483647	-1	2147483648	0
branchCase	-1	2147483648	2147483647	9223372036854775807	0
branchCase	-1	9223372036854775807	-9223372036854775808	-9223372036854775808	0
branchCase	0	-9223372036854775808	0	0	0
branchCase	0	-2147483649	2147483648	1	-112
branchCase	0	-2147483648	-2147483649	2147483647	24
branchCase	0	-1	0	2147483648	-62
branchCase	0	0	2147483648	9223372036854775807	0
branchCase	0	1	-2147483649	-9223372036854775808	0
branchCase	0	2147483647	0	-2147483649	0
branchCase	0	2147483648	2147483648	-2147483648	0
branchCase	0	9223372036854775807	-2147483649	-1	0
branchCase	1	-9223372036854775808	1	2147483648	100
branchCase	1	-2147483649	9223372036854775807	9223372036854775807	-12
branchCase	1	-2147483648	-2147483648	-9223372036854775808	46
branchCase	1	-1	1	-2147483649	8
branchCase	1	0	9223372036854775807	-2147483648	-104
branchCase	1	1	-2147483648	-1	0
branchCase	1	2147483647	1	0	0
branchCase	1	2147483648	9223372036854775807	1	0
branchCase	1	9223372036854775807	-2147483648	2147483647	0
branchCase	2147483647	-9223372036854775808	2147483647	-2147483649	-54
branchCase	2147483647	-2147483649	-9223372036854775808	-2147483648	16
branchCase	2147483647	-2147483648	-1	-1	-54
branchCase	2147483647	-1	2147483647	0	-90
branchCase	2147483647	0	-9223372036854775808	1	-128
branchCase	2147483647	1	-1	2147483647	-12
branchCase	2147483647	2147483647	2147483647	2147483648	0
branchCase	2147483647	2147483648	-9223372036854775808	9223372036854775807	0
branchCase	2147483647	9223372036854775807	-1	-9223372036854775808	0
branchCase	2147483648	-9223372036854775808	2147483648	0	0
branchCase	2147483648	-2147483649	-2147483649	1	38
branchCase	2147483648	-2147483648	0	2147483647	-82
branchCase	2147483648	-1	2147483648	2147483648	-62
branchCase	2147483648	0	-2147483649	9223372036854775807	24
branchCase	2147483648	1	0	-9223372036854775808	62
branchCase	2147483648	2147483647	2147483648	-2147483649	108
branchCase	2147483648	2147483648	-2147483649	-2147483648	0
branchCase	2147483648	9223372036854775807	0	-1	0
branchCase	9223372036854775807	-9223372036854775808	9223372036854775807	2147483648	100
branchCase	9223372036854775807	-2147483649	-2147483648	9223372036854775807	-66
branchCase	9223372036854775807	-2147483648	1	-9223372036854775808	-104
branchCase	9223372036854775807	-1	9223372036854775807	-2147483649	8
branchCase	9223372036854775807	0	-2147483648	-2147483648	-46
branchCase	9223372036854775807	1	1	-1	8
branchCase	9223372036854775807	2147483647	9223372036854775807	0	-90
branchCase	9223372036854775807	2147483648	-2147483648	1	-128
branchCase	9223372036854775807	9223372036854775807	1	2147483647	0
