plusCase	-16777215	16777215	-2	0	939524016
plusCase	-16777215	16777216	1	1	-939523880
plusCase	-16777215	16777217	16777215	2	-67108620
plusCase	-16777215	16777219	16777219	3	-67108536
plusCase	-16777215	33554435	-16777219	16777215	872415160
plusCase	-3	-33554435	-3	33554435	-3489661424
plusCase	-3	-16777219	0	-33554435	-2751463844
plusCase	-3	-16777217	3	-16777219	-1879047740
plusCase	-3	-16777216	16777217	-16777217	-1543503968
plusCase	-3	-16777215	-33554435	-16777216	228
plusCase	-3	-3	-16777216	-16777215	1879048412
plusCase	-3	-2	-2	-3	168
plusCase	-3	-1	1	-2	28
plusCase	-3	0	16777215	-1	-872415260
plusCase	-3	1	16777219	0	-872415484
plusCase	-3	2	-16777219	1	872415476
plusCase	-3	3	-16777215	2	872415196
plusCase	-3	16777215	-1	3	-738197800
plusCase	-3	16777216	2	16777215	-1744830636
plusCase	-3	16777217	16777216	16777216	-1543503928
plusCase	-3	16777219	33554435	16777217	-88
plusCase	-3	33554435	-16777217	16777219	805305948
plusCase	-2	-33554435	-2	-16777217	469761852
plusCase	-2	-16777219	1	-16777216	-1879048040
plusCase	-2	-16777217	16777215	-16777215	-1543504064
plusCase	-2	-16777216	16777219	-3	-536870816
plusCase	-2	-16777215	-16777219	-2	536870704
plusCase	-2	-3	-16777215	-1	-872415196
plusCase	-2	-2	-1	0	116
plusCase	-2	-1	2	1	-16
plusCase	-2	0	16777216	2	-872415484
plusCase	-2	1	33554435	3	-1744830852
plusCase	-2	2	-16777217	16777215	2013265748
plusCase	-2	3	-3	16777216	1140850892
plusCase	-2	16777215	0	16777217	-1744830512
plusCase	-2	16777216	3	16777219	-1744830940
plusCase	-2	16777217	16777217	33554435	-2415919372
plusCase	-2	16777219	-33554435	-33554435	-3422552428
plusCase	-2	33554435	-16777216	-16777219	-805305968
plusCase	-1	-33554435	-1	-3	1476395048
plusCase	-1	-16777219	2	-2	738197616
plusCase	-1	-16777217	16777216	-1	-536870868
plusCase	-1	-16777216	33554435	0	-1140850504
plusCase	-1	-16777215	-16777217	1	402653412
plusCase	-1	-3	-3	2	252
plusCase	-1	-2	0	3	-272
plusCase	-1	-1	3	16777215	1140850896
plusCase	-1	0	16777217	16777216	1879048236
plusCase	-1	1	-33554435	16777217	-738197656
plusCase	-1	2	-16777216	16777219	-2013265504
plusCase	-1	3	-2	33554435	-2281701780
plusCase	-1	16777215	1	-33554435	-2751463784
plusCase	-1	16777216	16777215	-16777219	-1543504144
plusCase	-1	16777217	16777219	-16777217	-1543503724
plusCase	-1	16777219	-16777219	-16777216	1543503812
plusCase	-1	33554435	-16777215	-16777215	671088720
plusCase	0	-33554435	0	0	-1476395204
plusCase	0	-16777219	3	1	-738197740
plusCase	0	-16777217	16777217	2	-536870660
plusCase	0	-16777216	-33554435	3	1140850192
plusCase	0	-16777215	-16777216	16777215	1543503984
plusCase	0	-3	-2	16777216	1140850808
plusCase	0	-2	1	16777217	-1140850784
plusCase	0	-1	16777215	16777219	1879048460
plusCase	0	0	16777219	33554435	3154117104
plusCase	0	1	-16777219	-33554435	3154116996
plusCase	0	2	-16777215	-16777219	2013265408
plusCase	0	3	-1	-16777217	-1140850456
plusCase	0	16777215	2	-16777216	-1879047996
plusCase	0	16777216	16777216	-16777215	-1543503724
plusCase	0	16777217	33554435	-3	-1140850764
plusCase	0	16777219	-16777217	-2	536870692
plusCase	0	33554435	-3	-1	-1476395212
plusCase	1	-33554435	1	3	-1476395504
plusCase	1	-16777219	16777215	16777215	-1543504024
plusCase	1	-16777217	16777219	16777216	-1543503676
plusCase	1	-16777216	-16777219	16777217	1543503652
plusCase	1	-16777215	-16777215	16777219	1543504152
plusCase	1	-3	-1	33554435	-2281701760
plusCase	1	-2	2	-33554435	2281701760
plusCase	1	-1	16777216	-16777219	-1879048504
plusCase	1	0	33554435	-16777217	-738197376
plusCase	1	1	-16777217	-16777216	1879048208
plusCase	1	2	-3	-16777215	1140850604
plusCase	1	3	0	-3	-60
plusCase	1	16777215	3	-2	-738197676
plusCase	1	16777216	16777217	-1	402653240
plusCase	1	16777217	-33554435	0	-1140850868
plusCase	1	16777219	-16777216	1	-536870860
plusCase	1	33554435	-2	2	-1476395128
plusCase	2	-33554435	2	16777217	-469762152
plusCase	2	-16777219	16777216	16777219	-1543504364
plusCase	2	-16777217	33554435	33554435	-3422551624
plusCase	2	-16777216	-16777217	-33554435	-2415919428
plusCase	2	-16777215	-3	-16777219	-1879047836
plusCase	2	-3	0	-16777217	1140850572
plusCase	2	-2	3	-16777216	1140850452
plusCase	2	-1	16777217	-16777215	-2013265700
plusCase	2	0	-33554435	-3	1744830512
plusCase	2	1	-16777216	-2	872415108
plusCase	2	2	-2	-1	-228
plusCase	2	3	1	0	200
plusCase	2	16777215	16777215	1	402653404
plusCase	2	16777216	16777219	2	402653256
plusCase	2	16777217	-16777219	3	-402653580
plusCase	2	16777219	-16777215	16777215	-1543503732
plusCase	2	33554435	-1	16777216	469762276
plusCase	3	-33554435	3	-33554435	3489661184
plusCase	3	-16777219	16777217	-16777219	1543504336
plusCase	3	-16777217	-33554435	-16777217	-216
plusCase	3	-16777216	-16777216	-16777216	-1543503828
plusCase	3	-16777215	-2	-16777215	-1744830612
plusCase	3	-3	1	-3	200
plusCase	3	-2	16777215	-2	872415256
plusCase	3	-1	16777219	-1	872415392
plusCase	3	0	-16777219	0	-872415448
plusCase	3	1	-16777215	1	-872415032
plusCase	3	2	-1	2	56
plusCase	3	3	2	3	332
plusCase	3	16777215	16777216	16777215	1543503984
plusCase	3	16777216	33554435	16777216	160
plusCase	3	16777217	-16777217	16777217	-1543503804
plusCase	3	16777219	-3	16777219	-1744830904
plusCase	3	33554435	0	33554435	3489661412
plusCase	16777215	-33554435	16777215	-16777216	872414996
plusCase	16777215	-16777219	16777219	-16777215	1207959304
plusCase	16777215	-16777217	-16777219	-3	-67108764
plusCase	16777215	-16777216	-16777215	-2	-67108872
plusCase	16777215	-16777215	-1	-1	-939524008
plusCase	16777215	-3	2	0	-469762192
plusCase	16777215	-2	16777216	1	-671088804
plusCase	16777215	-1	33554435	2	1946157084
plusCase	16777215	0	-16777217	3	-805306104
plusCase	16777215	1	-3	16777215	-1476395072
plusCase	16777215	2	0	16777216	1476395184
plusCase	16777215	3	3	16777217	1476395104
plusCase	16777215	16777215	16777217	16777219	1073742096
plusCase	16777215	16777216	-33554435	33554435	-3489661408
plusCase	16777215	16777217	-16777216	-33554435	2348809924
plusCase	16777215	16777219	-2	-16777219	1946157452
plusCase	16777215	33554435	1	-16777217	-134217572
plusCase	16777216	-33554435	16777216	-2	1879048428
plusCase	16777216	-16777219	33554435	-1	-1476395136
plusCase	16777216	-16777217	-16777217	0	67108956
plusCase	16777216	-16777216	-3	1	939523900
plusCase	16777216	-16777215	0	2	-939523936
plusCase	16777216	-3	3	3	-469762456
plusCase	16777216	-2	16777217	16777215	-1811939372
plusCase	16777216	-1	-33554435	16777216	-805306576
plusCase	16777216	0	-16777216	16777217	-1811939304
plusCase	16777216	1	-2	16777219	-1476395388
plusCase	16777216	2	1	33554435	2483028476
plusCase	16777216	3	16777215	-33554435	-2684355008
plusCase	16777216	16777215	16777219	-16777219	-1073742304
plusCase	16777216	16777216	-16777219	-16777217	1207959412
plusCase	16777216	16777217	-16777215	-16777216	1073741868
plusCase	16777216	16777219	-1	-16777215	-1946157000
plusCase	16777216	33554435	2	-3	-1140850860
plusCase	16777217	-33554435	16777217	1	-1879048232
plusCase	16777217	-16777219	-33554435	2	1476395180
plusCase	16777217	-16777217	-16777216	3	67109128
plusCase	16777217	-16777216	-2	16777215	1946157024
plusCase	16777217	-16777215	1	16777216	-1946157008
plusCase	16777217	-3	16777215	16777217	-1811939416
plusCase	16777217	-2	16777219	16777219	-1811939820
plusCase	16777217	-1	-16777219	33554435	-2684355040
plusCase	16777217	0	-16777215	-33554435	2818571956
plusCase	16777217	1	-1	-16777219	-1476395352
plusCase	16777217	2	2	-16777217	-1610612644
plusCase	16777217	3	16777216	-16777216	-1811939084
plusCase	16777217	16777215	33554435	-16777215	-469761960
plusCase	16777217	16777216	-16777217	-3	67108684
plusCase	16777217	16777217	-3	-2	805306404
plusCase	16777217	16777219	0	-1	805306500
plusCase	16777217	33554435	3	0	1140850724
plusCase	16777219	-33554435	16777219	16777215	-872415248
plusCase	16777219	-16777219	-16777219	16777216	1073741840
plusCase	16777219	-16777217	-16777215	16777217	1073741876
plusCase	16777219	-16777216	-1	16777219	-1946156724
plusCase	16777219	-16777215	2	33554435	-3221225052
plusCase	16777219	-3	16777216	-33554435	2684354856
plusCase	16777219	-2	33554435	-16777219	805306756
plusCase	16777219	-1	-16777217	-16777217	1811939328
plusCase	16777219	0	-3	-16777216	1610612608
plusCase	16777219	1	0	-16777215	-1610612588
plusCase	16777219	2	3	-3	-469762212
plusCase	16777219	3	16777217	-2	-671088772
plusCase	16777219	16777215	-33554435	-1	-1476395200
plusCase	16777219	16777216	-16777216	0	-67108864
plusCase	16777219	16777217	-2	1	-805306572
plusCase	16777219	16777219	1	2	805306468
plusCase	16777219	33554435	16777215	3	1879048656
plusCase	33554435	-33554435	33554435	16777219	-1275068704
plusCase	33554435	-16777219	-16777217	33554435	2952789508
plusCase	33554435	-16777217	-3	-33554435	-2617245388
plusCase	33554435	-16777216	0	-16777219	1476394648
plusCase	33554435	-16777215	3	-16777217	1342177468
plusCase	33554435	-3	16777217	-16777216	1342177180
plusCase	33554435	-2	-33554435	-16777215	-335544292
plusCase	33554435	-1	-16777216	-3	201326396
plusCase	33554435	0	-2	-2	939524140
plusCase	33554435	1	1	-1	939524160
plusCase	33554435	2	16777215	0	201326768
plusCase	33554435	3	16777219	1	201326744
plusCase	33554435	16777215	-16777219	2	-536871028
plusCase	33554435	16777216	-16777215	3	-671088376
plusCase	33554435	16777217	-1	16777215	1342177392
plusCase	33554435	16777219	2	16777216	1342177372
plusCase	33554435	33554435	16777216	16777217	268435648
minusCase	-33554435	-33554435	-33554435	-16777219	1275068672
minusCase	-33554435	-16777219	-16777216	-16777217	1677721792
minusCase	-33554435	-16777217	-2	-16777216	1342177518
minusCase	-33554435	-16777216	1	-16777215	-1342177398
minusCase	-33554435	-16777215	16777215	-3	-536871142
minusCase	-33554435	-3	16777219	-2	-201326736
minusCase	-33554435	-2	-16777219	-1	201326760
minusCase	-33554435	-1	-16777215	0	201326576
minusCase	-33554435	0	-1	1	-939524118
minusCase	-33554435	1	2	2	-939524178
minusCase	-33554435	2	16777216	3	-201326728
minusCase	-33554435	3	33554435	16777215	-335544234
minusCase	-33554435	16777215	-16777217	16777216	1677721656
minusCase	-33554435	16777216	-3	16777217	1342177498
minusCase	-33554435	16777217	0	16777219	1342177638
minusCase	-33554435	16777219	3	33554435	-2617246030
minusCase	-33554435	33554435	16777217	-33554435	3690987984
minusCase	-16777219	-33554435	-16777219	-16777215	872415216
minusCase	-16777219	-16777219	-16777215	-3	67108818
minusCase	-16777219	-16777217	-1	-2	939523956
minusCase	-16777219	-16777216	2	-1	-939524028
minusCase	-16777219	-16777215	16777216	0	-67108786
minusCase	-16777219	-3	33554435	1	1946157060
minusCase	-16777219	-2	-16777217	2	-805306268
minusCase	-16777219	-1	-3	3	-469762098
minusCase	-16777219	0	0	16777215	-1610612508
minusCase	-16777219	1	3	16777216	-1476395260
minusCase	-16777219	2	16777217	16777217	-1811939374
minusCase	-16777219	3	-33554435	16777219	805306846
minusCase	-16777219	16777215	-16777216	33554435	2348810536
minusCase	-16777219	16777216	-2	-33554435	-3087008226
minusCase	-16777219	16777217	1	-16777219	1946157434
minusCase	-16777219	16777219	16777215	-16777217	1073742008
minusCase	-16777219	33554435	16777219	-16777216	872415216
minusCase	-16777217	-33554435	-16777217	-1	1879048394
minusCase	-16777217	-16777219	-3	0	939524036
minusCase	-16777217	-16777217	0	1	-805306428
minusCase	-16777217	-16777216	3	2	805306596
minusCase	-16777217	-16777215	16777217	3	67109034
minusCase	-16777217	-3	-33554435	16777215	-805306578
minusCase	-16777217	-2	-16777216	16777216	-1811939438
minusCase	-16777217	-1	-2	16777217	-1610612544
minusCase	-16777217	0	1	16777219	1610612448
minusCase	-16777217	1	16777215	33554435	-2684354914
minusCase	-16777217	2	16777219	-33554435	2818571874
minusCase	-16777217	3	-16777219	-16777219	-1811938898
minusCase	-16777217	16777215	-16777215	-16777217	-1073741912
minusCase	-16777217	16777216	-1	-16777216	-1946157134
minusCase	-16777217	16777217	2	-16777215	1946157134
minusCase	-16777217	16777219	16777216	-3	67108770
minusCase	-16777217	33554435	33554435	-2	738197302
minusCase	-16777216	-33554435	-16777216	2	-1879048394
minusCase	-16777216	-16777219	-2	3	-939523964
minusCase	-16777216	-16777217	1	16777215	1946156898
minusCase	-16777216	-16777216	16777215	16777216	1207959448
minusCase	-16777216	-16777215	16777219	16777217	1073742032
minusCase	-16777216	-3	-16777219	16777219	-1811939002
minusCase	-16777216	-2	-16777215	33554435	-2684354942
minusCase	-16777216	-1	-1	-33554435	2483027708
minusCase	-16777216	0	2	-16777219	-1610612396
minusCase	-16777216	1	16777216	-16777217	1811939350
minusCase	-16777216	2	33554435	-16777216	805306514
minusCase	-16777216	3	-16777217	-16777215	-1811939218
minusCase	-16777216	16777215	-3	-3	-805306384
minusCase	-16777216	16777216	0	-2	-939523920
minusCase	-16777216	16777217	3	-1	939523864
minusCase	-16777216	16777219	16777217	0	67108718
minusCase	-16777216	33554435	-33554435	1	738197410
minusCase	-16777215	-33554435	-16777215	16777216	-872415408
minusCase	-16777215	-16777219	-1	16777217	-1946156830
minusCase	-16777215	-16777217	2	16777219	1946157406
minusCase	-16777215	-16777216	16777216	33554435	2348810512
minusCase	-16777215	-16777215	33554435	-33554435	-3489661408
minusCase	-16777215	-3	-16777217	-16777219	1811939734
minusCase	-16777215	-2	-3	-16777217	1476395224
minusCase	-16777215	-1	0	-16777216	1476395096
minusCase	-16777215	0	3	-16777215	-1476395160
minusCase	-16777215	1	16777217	-3	805306116
minusCase	-16777215	2	-33554435	-2	-1946157020
minusCase	-16777215	3	-16777216	-1	-671088652
minusCase	-16777215	16777215	-2	0	-805306616
minusCase	-16777215	16777216	1	1	-939524040
minusCase	-16777215	16777217	16777215	2	-67108866
minusCase	-16777215	16777219	16777219	3	-67108662
minusCase	-16777215	33554435	-16777219	16777215	872415480
minusCase	-3	-33554435	-3	33554435	-3489661292
minusCase	-3	-16777219	0	-33554435	2751463896
minusCase	-3	-16777217	3	-16777219	-1879047700
minusCase	-3	-16777216	16777217	-16777217	-1543503970
minusCase	-3	-16777215	-33554435	-16777216	174
minusCase	-3	-3	-16777216	-16777215	1879048440
minusCase	-3	-2	-2	-3	96
minusCase	-3	-1	1	-2	-148
minusCase	-3	0	16777215	-1	-872415114
minusCase	-3	1	16777219	0	872415366
minusCase	-3	2	-16777219	1	872415438
minusCase	-3	3	-16777215	2	872415126
minusCase	-3	16777215	-1	3	738197294
minusCase	-3	16777216	2	16777215	-1879048024
minusCase	-3	16777217	16777216	16777216	-1543503970
minusCase	-3	16777219	33554435	16777217	-2
minusCase	-3	33554435	-16777217	16777219	805305918
minusCase	-2	-33554435	-2	-16777217	469761940
minusCase	-2	-16777219	1	-16777216	-1879047952
minusCase	-2	-16777217	16777215	-16777215	-1543503838
minusCase	-2	-16777216	16777219	-3	-536870792
minusCase	-2	-16777215	-16777219	-2	536870876
minusCase	-2	-3	-16777215	-1	872415046
minusCase	-2	-2	-1	0	68
minusCase	-2	-1	2	1	104
minusCase	-2	0	16777216	2	872415286
minusCase	-2	1	33554435	3	-1744830506
minusCase	-2	2	-16777217	16777215	1879048320
minusCase	-2	3	-3	16777216	1140850846
minusCase	-2	16777215	0	16777217	1879048180
minusCase	-2	16777216	3	16777219	-1744830936
minusCase	-2	16777217	16777217	33554435	-2415919446
minusCase	-2	16777219	-33554435	-33554435	-3422552374
minusCase	-2	33554435	-16777216	-16777219	-805305862
minusCase	-1	-33554435	-1	-3	1476395046
minusCase	-1	-16777219	2	-2	-738197602
minusCase	-1	-16777217	16777216	-1	-536870836
minusCase	-1	-16777216	33554435	0	-1140850472
minusCase	-1	-16777215	-16777217	1	-402653196
minusCase	-1	-3	-3	2	-100
minusCase	-1	-2	0	3	-248
minusCase	-1	-1	3	16777215	1140850578
minusCase	-1	0	16777217	16777216	1879048252
minusCase	-1	1	-33554435	16777217	738197744
minusCase	-1	2	-16777216	16777219	2013265540
minusCase	-1	3	-2	33554435	2281701846
minusCase	-1	16777215	1	-33554435	2751463060
minusCase	-1	16777216	16777215	-16777219	1543503550
minusCase	-1	16777217	16777219	-16777217	1543503622
minusCase	-1	16777219	-16777219	-16777216	-1543503786
minusCase	-1	33554435	-16777215	-16777215	-671088794
minusCase	0	-33554435	0	0	1476395162
minusCase	0	-16777219	3	1	738197506
minusCase	0	-16777217	16777217	2	536870804
minusCase	0	-16777216	-33554435	3	-1140850584
minusCase	0	-16777215	-16777216	16777215	-1543503734
minusCase	0	-3	-2	16777216	-1140850710
minusCase	0	-2	1	16777217	1140850810
minusCase	0	-1	16777215	16777219	2013265604
minusCase	0	0	16777219	33554435	3154117080
minusCase	0	1	-16777219	-33554435	-3154117084
minusCase	0	2	-16777215	-16777219	-2013265600
minusCase	0	3	-1	-16777217	-1140850642
minusCase	0	16777215	2	-16777216	1744830484
minusCase	0	16777216	16777216	-16777215	1543503858
minusCase	0	16777217	33554435	-3	1140850736
minusCase	0	16777219	-16777217	-2	-536870892
minusCase	0	33554435	-3	-1	-1476395118
minusCase	1	-33554435	1	3	-1476395026
minusCase	1	-16777219	16777215	16777215	-1543503938
minusCase	1	-16777217	16777219	16777216	-1543503650
minusCase	1	-16777216	-16777219	16777217	1543503678
minusCase	1	-16777215	-16777215	16777219	1543504158
minusCase	1	-3	-1	33554435	2281701834
minusCase	1	-2	2	-33554435	2281701666
minusCase	1	-1	16777216	-16777219	1879048512
minusCase	1	0	33554435	-16777217	738197300
minusCase	1	1	-16777217	-16777216	1879048216
minusCase	1	2	-3	-16777215	1140850438
minusCase	1	3	0	-3	148
minusCase	1	16777215	3	-2	-738197390
minusCase	1	16777216	16777217	-1	-402653292
minusCase	1	16777217	-33554435	0	1140850912
minusCase	1	16777219	-16777216	1	-536870756
minusCase	1	33554435	-2	2	-1476395098
minusCase	2	-33554435	2	16777217	-469762252
minusCase	2	-16777219	16777216	16777219	-1543504278
minusCase	2	-16777217	33554435	33554435	-3422551574
minusCase	2	-16777216	-16777217	-33554435	-2415919398
minusCase	2	-16777215	-3	-16777219	-1879047792
minusCase	2	-3	0	-16777217	-1140850518
minusCase	2	-2	3	-16777216	1140850490
minusCase	2	-1	16777217	-16777215	2013265812
minusCase	2	0	-33554435	-3	-1744830494
minusCase	2	1	-16777216	-2	872415082
minusCase	2	2	-2	-1	140
minusCase	2	3	1	0	-128
minusCase	2	16777215	16777215	1	402653240
minusCase	2	16777216	16777219	2	402653340
minusCase	2	16777217	-16777219	3	-402653264
minusCase	2	16777219	-16777215	16777215	-1543503902
minusCase	2	33554435	-1	16777216	-469762264
minusCase	3	-33554435	3	-33554435	3489661284
minusCase	3	-16777219	16777217	-16777219	1543504358
minusCase	3	-16777217	-33554435	-16777217	-138
minusCase	3	-16777216	-16777216	-16777216	-1543503802
minusCase	3	-16777215	-2	-16777215	-1744830664
minusCase	3	-3	1	-3	40
minusCase	3	-2	16777215	-2	872415002
minusCase	3	-1	16777219	-1	872415410
minusCase	3	0	-16777219	0	-872415422
minusCase	3	1	-16777215	1	-872415118
minusCase	3	2	-1	2	-48
minusCase	3	3	2	3	204
minusCase	3	16777215	16777216	16777215	1543504022
minusCase	3	16777216	33554435	16777216	150
minusCase	3	16777217	-16777217	16777217	-1543503802
minusCase	3	16777219	-3	16777219	-1744830804
minusCase	3	33554435	0	33554435	-3489661440
minusCase	16777215	-33554435	16777215	-16777216	872414976
minusCase	16777215	-16777219	16777219	-16777215	1073741896
minusCase	16777215	-16777217	-16777219	-3	-67108886
minusCase	16777215	-16777216	-16777215	-2	-67108706
minusCase	16777215	-16777215	-1	-1	-805306400
minusCase	16777215	-3	2	0	469761854
minusCase	16777215	-2	16777216	1	-805306248
minusCase	16777215	-1	33554435	2	-1946156864
minusCase	16777215	0	-16777217	3	671088776
minusCase	16777215	1	-3	16777215	-1476395028
minusCase	16777215	2	0	16777216	-1610612628
minusCase	16777215	3	3	16777217	1610612516
minusCase	16777215	16777215	16777217	16777219	1073742192
minusCase	16777215	16777216	-33554435	33554435	-3623878168
minusCase	16777215	16777217	-16777216	-33554435	2348810552
minusCase	16777215	16777219	-2	-16777219	1946156790
minusCase	16777215	33554435	1	-16777217	-158
minusCase	16777216	-33554435	16777216	-2	1879048198
minusCase	16777216	-16777219	33554435	-1	1476395034
minusCase	16777216	-16777217	-16777217	0	-67108898
minusCase	16777216	-16777216	-3	1	939523944
minusCase	16777216	-16777215	0	2	939523968
minusCase	16777216	-3	3	3	-469762226
minusCase	16777216	-2	16777217	16777215	-1811939094
minusCase	16777216	-1	-33554435	16777216	805306510
minusCase	16777216	0	-16777216	16777217	1811939306
minusCase	16777216	1	-2	16777219	-1476395400
minusCase	16777216	2	1	33554435	2483028296
minusCase	16777216	3	16777215	-33554435	-2818572026
minusCase	16777216	16777215	16777219	-16777219	-1207959160
minusCase	16777216	16777216	-16777219	-16777217	1207959344
minusCase	16777216	16777217	-16777215	-16777216	1073741824
minusCase	16777216	16777219	-1	-16777215	1946156802
minusCase	16777216	33554435	2	-3	-1140850708
minusCase	16777217	-33554435	16777217	1	-1879048334
minusCase	16777217	-16777219	-33554435	2	1476395014
minusCase	16777217	-16777217	-16777216	3	67109034
minusCase	16777217	-16777216	-2	16777215	1946157062
minusCase	16777217	-16777215	1	16777216	-1946157030
minusCase	16777217	-3	16777215	16777217	-1811939074
minusCase	16777217	-2	16777219	16777219	-1811939758
minusCase	16777217	-1	-16777219	33554435	2684354974
minusCase	16777217	0	-16777215	-33554435	-2818572006
minusCase	16777217	1	-1	-16777219	1476395348
minusCase	16777217	2	2	-16777217	-1610612724
minusCase	16777217	3	16777216	-16777216	-1811939218
minusCase	16777217	16777215	33554435	-16777215	-469762184
minusCase	16777217	16777216	-16777217	-3	67108626
minusCase	16777217	16777217	-3	-2	805306396
minusCase	16777217	16777219	0	-1	805306572
minusCase	16777217	33554435	3	0	-1140850708
minusCase	16777219	-33554435	16777219	16777215	-872415096
minusCase	16777219	-16777219	-16777219	16777216	1073741840
minusCase	16777219	-16777217	-16777215	16777217	1073741936
minusCase	16777219	-16777216	-1	16777219	1946156754
minusCase	16777219	-16777215	2	33554435	-3221225170
minusCase	16777219	-3	16777216	-33554435	2684355046
minusCase	16777219	-2	33554435	-16777219	805306818
minusCase	16777219	-1	-16777217	-16777217	-1811939378
minusCase	16777219	0	-3	-16777216	-1610612528
minusCase	16777219	1	0	-16777215	1610612608
minusCase	16777219	2	3	-3	-469762142
minusCase	16777219	3	16777217	-2	-671088824
minusCase	16777219	16777215	-33554435	-1	1610612594
minusCase	16777219	16777216	-16777216	0	67108782
minusCase	16777219	16777217	-2	1	-805306580
minusCase	16777219	16777219	1	2	805306556
minusCase	16777219	33554435	16777215	3	2013265906
minusCase	33554435	-33554435	33554435	16777219	-1275068704
minusCase	33554435	-16777219	-16777217	33554435	2952789552
minusCase	33554435	-16777217	-3	-33554435	-2617245238
minusCase	33554435	-16777216	0	-16777219	-1476394650
minusCase	33554435	-16777215	3	-16777217	1342177522
minusCase	33554435	-3	16777217	-16777216	1342177046
minusCase	33554435	-2	-33554435	-16777215	-335544110
minusCase	33554435	-1	-16777216	-3	-201326372
