plusCase	64	-32769	-3172821
plusCase	64	8192	-649225
plusCase	65	-1023	-431063
plusCase	127	-16	70225
plusCase	127	9	81725
plusCase	128	8	81879
plusCase	128	32767	-3133525
plusCase	129	-255	-38487
plusCase	129	511	313873
plusCase	255	33	171357
plusCase	255	16385	1532893
plusCase	256	-16385	-1219925
plusCase	256	81985529216486895	-37397
plusCase	257	-32768	-3053859
plusCase	257	-32767	-3053399
plusCase	257	-511	-77655
plusCase	257	-257	39185
plusCase	257	-63	128425
plusCase	257	-1	156945
plusCase	257	0	157405
plusCase	257	1	157865
plusCase	257	257	275625
plusCase	257	32766	-3054779
plusCase	257	32767	-3054319
plusCase	511	-8	309681
plusCase	511	129	372701
plusCase	512	-32769	-2897749
plusCase	512	16	321335
plusCase	513	-15	307689
plusCase	513	1023	785169
plusCase	1023	513	863709
plusCase	1023	32768	-2583535
plusCase	1024	-8193	-191317
plusCase	1025	-255	511657
plusCase	1025	-3	627577
plusCase	2047	-4	-252703
plusCase	2047	2049	-553507
plusCase	2048	-2049	314539
plusCase	2048	32	-235529
plusCase	2049	3	-248255
plusCase	2049	2047	-553199
plusCase	4095	8193	-401955
plusCase	4095	65536	285713
plusCase	4096	-4097	-353109
plusCase	4096	-513	50347
plusCase	4097	-127	228521
plusCase	4097	15	293841
plusCase	8191	-1	1292869
plusCase	8191	32768	-1917935
plusCase	8192	-129	1234603
plusCase	8192	64	1323383
plusCase	8193	63	1323537
plusCase	8193	4095	1474321
plusCase	16383	9223372036854775807	621125
plusCase	16384	-2049	924843
plusCase	16384	-33	607019
plusCase	16385	-63	593833
plusCase	16385	255	740113
plusCase	32766	-32768	-1621
plusCase	32766	-32767	-1161
plusCase	32766	-257	3091423
plusCase	32766	-1	1505247
plusCase	32766	0	1309099
plusCase	32766	1	195447
plusCase	32766	2	195907
plusCase	32766	257	-3094665
plusCase	32766	32766	-2541
plusCase	32766	32767	-2081
plusCase	32767	-32768	-1007
plusCase	32767	-32767	-547
plusCase	32767	-257	3092037
plusCase	32767	-9	3206117
plusCase	32767	-1	1309253
plusCase	32767	0	195601
plusCase	32767	1	196061
plusCase	32767	128	-3153391
plusCase	32767	257	-3094051
plusCase	32767	32766	-1927
plusCase	32767	32767	-1467
plusCase	32768	1023	-2741077
plusCase	32768	8191	-688981
plusCase	32769	-65537	196369
plusCase	32769	-8192	688349
plusCase	65535	-1025	-472507
plusCase	65535	-2	-1927
plusCase	65536	-31	-14653
plusCase	65536	4095	638123
plusCase	65537	-2048	-941859
plusCase	65537	5	2521
plusCase	81985529216486895	4	-659231
plusCase	81985529216486895	256	-543311
plusCase	9223372036854775807	16383	1374789
minusCase	-9223372036854775808	-32768	655479
minusCase	-9223372036854775808	-512	84087
minusCase	-81985529216486895	-513	-1016075
minusCase	-81985529216486895	16	-1102831
minusCase	-65537	-15	3033
minusCase	-65537	32769	-458343
minusCase	-65536	-128	21111
minusCase	-65536	9	-1357
minusCase	-32769	64	-468675
minusCase	-32769	512	-542147
minusCase	-32768	-9223372036854775808	655479
minusCase	-32768	-32768	119
minusCase	-32768	-32767	-45
minusCase	-32768	-257	501019
minusCase	-32768	-1	-1441509
minusCase	-32768	0	655479
minusCase	-32768	1	-458797
minusCase	-32768	257	-500781
minusCase	-32768	32766	447
minusCase	-32768	32767	283
minusCase	-32767	-32768	-335
minusCase	-32767	-32767	-499
minusCase	-32767	-16384	458417
minusCase	-32767	-257	500565
minusCase	-32767	-32	463665
minusCase	-32767	-1	-131243
minusCase	-32767	0	1310385
minusCase	-32767	1	654861
minusCase	-32767	257	-501235
minusCase	-32767	32766	-7
minusCase	-32767	32767	-171
minusCase	-16385	-257	534241
minusCase	-16385	256	450109
minusCase	-16384	-32767	-491565
minusCase	-16384	-7	492787
minusCase	-16383	-8	492497
minusCase	-16383	17	488397
minusCase	-8193	1024	1061437
minusCase	-8192	-8191	-376877
minusCase	-8192	32769	-475181
minusCase	-8191	-8192	1130161
minusCase	-8191	-1	-16555
minusCase	-4097	-129	-346911
minusCase	-4097	4096	664125
minusCase	-4096	-2047	-32813
minusCase	-4096	-3	-368029
minusCase	-4095	5	-369795
minusCase	-4095	33	-374387
minusCase	-2049	2048	332349
minusCase	-2049	16384	-839107
minusCase	-2048	-511	1013715
minusCase	-2048	65537	-577581
minusCase	-2047	-4096	356017
minusCase	-2047	17	-580659
minusCase	-1025	-65	476129
minusCase	-1025	65535	465633
minusCase	-1024	-127	485843
minusCase	-1024	0	465015
minusCase	-1023	65	453901
minusCase	-513	-81985529216486895	818009
minusCase	-513	4096	806461
minusCase	-512	-9223372036854775808	232567
minusCase	-512	-31	237651
minusCase	-511	-2048	567985
minusCase	-511	257	189965
minusCase	-257	-32768	-341955
minusCase	-257	-32767	-342119
minusCase	-257	-16385	-341791
minusCase	-257	-257	158945
minusCase	-257	-33	122209
minusCase	-257	-1	116961
minusCase	-257	0	116797
minusCase	-257	1	116633
minusCase	-257	257	74649
minusCase	-257	32766	-341627
minusCase	-257	32767	-341791
minusCase	-256	-7	117491
minusCase	-256	3	115851
minusCase	-255	129	94733
minusCase	-255	1025	-52211
minusCase	-129	-4097	-514591
minusCase	-129	8192	156989
minusCase	-128	-65536	58231
minusCase	-128	0	58231
minusCase	-127	-1024	225713
minusCase	-127	4097	631053
minusCase	-65	-1025	197729
minusCase	-65	-17	32417
minusCase	-64	7	28027
minusCase	-63	257	-13427
minusCase	-63	16385	487309
minusCase	-33	-257	57249
minusCase	-33	16384	473853
minusCase	-32	-32767	-444269
minusCase	-32	31	9563
minusCase	-31	-512	98161
minusCase	-31	65536	14193
minusCase	-17	-65	18497
minusCase	-17	-9	9313
minusCase	-16	15	4923
minusCase	-16	127	-13445
minusCase	-15	-65537	7093
minusCase	-15	513	-77203
minusCase	-9	-17	6993
minusCase	-9	32767	-454383
minusCase	-8	-16383	-455165
minusCase	-8	511	-80053
minusCase	-7	-16384	-455455
minusCase	-7	-256	45281
minusCase	-5	-5	3209
minusCase	-4	31	-3149
minusCase	-4	2047	-333773
minusCase	-3	-4096	-571959
minusCase	-3	1025	-166619
minusCase	-2	1	863
minusCase	-2	65535	1191
minusCase	-1	-32768	-458179
minusCase	-1	-32767	-458343
minusCase	-1	-8191	-97895
minusCase	-1	-257	42721
minusCase	-1	-1	737
minusCase	-1	0	573
minusCase	-1	1	409
minusCase	-1	257	-41575
minusCase	-1	8191	99041
minusCase	-1	32766	-1899643
minusCase	-1	32767	656097
minusCase	0	-32768	655479
minusCase	0	-32767	-458797
minusCase	0	-1024	168055
minusCase	0	-257	42267
minusCase	0	-128	21111
minusCase	0	-1	283
minusCase	0	0	119
minusCase	0	1	-45
minusCase	0	257	-42029
minusCase	0	32766	-2096705
minusCase	0	32767	-1441509
minusCase	1	-32768	1310385
minusCase	1	-32767	654861
minusCase	1	-257	41813
minusCase	1	-2	-7
minusCase	1	-1	-171
minusCase	1	0	-335
minusCase	1	1	-499
minusCase	1	8	-1647
minusCase	1	257	-42483
minusCase	1	32766	-589831
minusCase	1	32767	-131243
minusCase	2	63	-11121
minusCase	2	32766	458291
minusCase	3	-256	40741
minusCase	3	2049	-337279
minusCase	4	32	-6945
minusCase	4	81985529216486895	-586685
minusCase	5	-4095	-575755
minusCase	5	65537	-2315
minusCase	7	-64	7437
minusCase	8	1	-3677
minusCase	8	128	-24505
minusCase	9	-65536	-3967
minusCase	9	127	-24795
minusCase	15	-16	-4067
minusCase	15	4097	566585
minusCase	16	-81985529216486895	577843
minusCase	16	512	-91113
minusCase	17	-16383	-466515
minusCase	17	-2047	328109
minusCase	31	-32	-8707
minusCase	31	-4	-13299
minusCase	32	4	-15065
minusCase	32	2048	-350281
minusCase	33	-4095	-588467
minusCase	33	255	-56683
minusCase	63	2	-28811
minusCase	63	8193	69657
minusCase	64	-32769	429979
minusCase	64	8192	69367
minusCase	65	-1023	138381
minusCase	127	-16	-54915
minusCase	127	9	-59015
minusCase	128	8	-59305
minusCase	128	32767	400923
minusCase	129	-255	-16627
minusCase	129	511	-142251
minusCase	255	33	-121063
minusCase	255	16385	342937
minusCase	256	-16385	-574693
minusCase	256	81985529216486895	-701093
minusCase	257	-32768	342193
minusCase	257	-32767	342029
minusCase	257	-511	-32755
minusCase	257	-257	-74411
minusCase	257	-63	-106227
minusCase	257	-1	-116395
minusCase	257	0	-116559
minusCase	257	1	-116723
minusCase	257	257	-158707
minusCase	257	32766	342521
minusCase	257	32767	342357
minusCase	511	-8	-230563
minusCase	511	129	-253031
minusCase	512	-32769	226587
minusCase	512	16	-234953
minusCase	513	-15	-230323
minusCase	513	1023	-400555
minusCase	1023	513	-548455
minusCase	1023	32768	-5571
minusCase	1024	-8193	-562917
minusCase	1025	-255	-423411
minusCase	1025	-3	-464739
minusCase	2047	-4	578765
minusCase	2047	2049	-1265255
minusCase	2048	-2049	-331493
minusCase	2048	32	572407
minusCase	2049	3	576709
minusCase	2049	2047	-1265835
minusCase	4095	8193	-777831
minusCase	4095	65536	369213
minusCase	4096	-4097	-204517
minusCase	4096	-513	452891
minusCase	4097	-127	389133
minusCase	4097	15	365845
minusCase	8191	-1	17121
minusCase	8191	32768	475709
minusCase	8192	-129	37659
minusCase	8192	64	6007
minusCase	8193	63	5717
minusCase	8193	4095	-655531
minusCase	16383	9223372036854775807	-490783
minusCase	16384	-2049	-155365
minusCase	16384	-33	-485989
minusCase	16385	-63	-481523
minusCase	16385	255	-533675
minusCase	32766	-32768	1027
minusCase	32766	-32767	863
minusCase	32766	-257	501927
minusCase	32766	-1	-457561
minusCase	32766	0	-457725
minusCase	32766	1	-457889
minusCase	32766	2	-458053
minusCase	32766	257	-499873
minusCase	32766	32766	1355
minusCase	32766	32767	1191
minusCase	32767	-32768	573
minusCase	32767	-32767	409
minusCase	32767	-257	501473
minusCase	32767	-9	-260095
minusCase	32767	-1	656097
minusCase	32767	0	-458179
minusCase	32767	1	-458343
minusCase	32767	128	-479171
minusCase	32767	257	-500327
minusCase	32767	32766	901
minusCase	32767	32767	737
minusCase	32768	1023	-626405
minusCase	32768	8191	-556773
minusCase	32769	-65537	-131243
minusCase	32769	-8192	556721
minusCase	65535	-1025	168673
minusCase	65535	-2	901
minusCase	65536	-31	5203
minusCase	65536	4095	573723
minusCase	65537	-2048	335537
minusCase	65537	5	-1155
minusCase	81985529216486895	4	1099789
minusCase	81985529216486895	256	1058461
minusCase	9223372036854775807	16383	459489
timesCase	-9223372036854775808	-32768	-2121296
timesCase	-9223372036854775808	-512	422832
timesCase	-81985529216486895	-513	773047
timesCase	-81985529216486895	16	1433942
timesCase	-65537	-15	-911639
timesCase	-65537	32769	-24871
timesCase	-65536	-128	276016
timesCase	-65536	9	-961
timesCase	-32769	64	19994
timesCase	-32769	512	-250790
timesCase	-32768	-9223372036854775808	-2940496
timesCase	-32768	-32768	-155216
timesCase	-32768	-32767	-2056825
timesCase	-32768	-257	151257
timesCase	-32768	-1	-121383
timesCase	-32768	0	-2940496
timesCase	-32768	1	-57977
timesCase	-32768	257	-330617
timesCase	-32768	32766	-153086
timesCase	-32768	32767	-2054695
timesCase	-32767	-32768	-2059002
timesCase	-32767	-32767	171061
timesCase	-32767	-16384	-764666
timesCase	-32767	-257	712407
timesCase	-32767	-32	-315610
timesCase	-32767	-1	-258601
timesCase	-32767	0	-1960698
timesCase	-32767	1	72757
timesCase	-32767	257	-701643
timesCase	-32767	32766	-358744
timesCase	-32767	32767	-160297
timesCase	-16385	-257	-901413
timesCase	-16385	256	-381606
timesCase	-16384	-32767	-582265
timesCase	-16384	-7	-1261873
timesCase	-16383	-8	-894066
timesCase	-16383	17	1249061
timesCase	-8193	1024	27226
timesCase	-8192	-8191	-623225
timesCase	-8192	32769	187783
timesCase	-8191	-8192	-625402
timesCase	-8191	-1	-1094185
timesCase	-4097	-129	-385445
timesCase	-4097	4096	-278950
timesCase	-4096	-2047	-555641
timesCase	-4096	-3	-373205
timesCase	-4095	5	874737
timesCase	-4095	33	1319445
timesCase	-2049	2048	-756134
timesCase	-2049	16384	-377254
timesCase	-2048	-511	655239
timesCase	-2048	65537	372103
timesCase	-2047	-4096	-756474
timesCase	-2047	17	-581851
timesCase	-1025	-65	-448997
timesCase	-1025	65535	-703013
timesCase	-1024	-127	-34297
timesCase	-1024	0	-931408
timesCase	-1023	65	-315403
timesCase	-513	-81985529216486895	-26423
timesCase	-513	4096	-298406
timesCase	-512	-9223372036854775808	-821840
timesCase	-512	-31	345767
timesCase	-511	-2048	1569030
timesCase	-511	257	-987339
timesCase	-257	-32768	-567206
timesCase	-257	-32767	1175769
timesCase	-257	-16385	-426021
timesCase	-257	-257	-1392421
timesCase	-257	-33	-970757
timesCase	-257	-1	-901157
timesCase	-257	0	-665510
timesCase	-257	1	1077465
timesCase	-257	257	61401
timesCase	-257	32766	730972
timesCase	-257	32767	-802853
timesCase	-256	-7	282831
timesCase	-256	3	-149707
timesCase	-255	129	1050037
timesCase	-255	1025	-644555
timesCase	-129	-4097	-1224997
timesCase	-129	8192	287578
timesCase	-128	-65536	-559440
timesCase	-128	0	-559440
timesCase	-127	-1024	-479738
timesCase	-127	4097	46389
timesCase	-65	-1025	213595
timesCase	-65	-17	-1796501
timesCase	-64	7	-1092335
timesCase	-63	257	-155723
timesCase	-63	16385	405685
timesCase	-33	-257	-1458405
timesCase	-33	16384	-359526
timesCase	-32	-32767	903111
timesCase	-32	31	-48903
timesCase	-31	-512	-701370
timesCase	-31	65536	109126
timesCase	-17	-65	-1900997
timesCase	-17	-9	-465405
timesCase	-16	15	-652439
timesCase	-16	127	-208519
timesCase	-15	-65537	-881161
timesCase	-15	513	888661
timesCase	-9	-17	-482821
timesCase	-9	32767	-819733
timesCase	-8	-16383	92183
timesCase	-8	511	-125975
timesCase	-7	-16384	-1000874
timesCase	-7	-256	-259242
timesCase	-5	-5	-880281
timesCase	-4	31	-371519
timesCase	-4	2047	-442911
timesCase	-3	-4096	284590
timesCase	-3	1025	744829
timesCase	-2	1	8235
timesCase	-2	65535	21981
timesCase	-1	-32768	110170
timesCase	-1	-32767	-24871
timesCase	-1	-8191	-1556775
timesCase	-1	-257	-1458469
timesCase	-1	-1	-967205
timesCase	-1	0	11866
timesCase	-1	1	-123175
timesCase	-1	257	368089
timesCase	-1	8191	-1499685
timesCase	-1	32766	-78500
timesCase	-1	32767	-868901
timesCase	0	-32768	-2121296
timesCase	0	-32767	-1925753
timesCase	0	-1024	-539216
timesCase	0	-257	282329
timesCase	0	-128	276016
timesCase	0	-1	9689
timesCase	0	0	-974416
timesCase	0	1	7559
timesCase	0	257	-265081
timesCase	0	32766	-415230
timesCase	0	32767	-1989159
timesCase	1	-32768	-92922
timesCase	1	-32767	-1074123
timesCase	1	-257	909015
timesCase	1	-2	1704
timesCase	1	-1	134615
timesCase	1	0	5382
timesCase	1	1	-975819
timesCase	1	8	20094
timesCase	1	257	-1750219
timesCase	1	32766	-96600
timesCase	1	32767	36311
timesCase	2	63	300949
timesCase	2	32766	1794894
timesCase	3	-256	793778
timesCase	3	2049	-1240687
timesCase	4	32	-649752
timesCase	4	81985529216486895	-166815
timesCase	5	-4095	-252179
timesCase	5	65537	-977171
timesCase	7	-64	-1246902
timesCase	8	1	4855
timesCase	8	128	-915488
timesCase	9	-65536	-20554
timesCase	9	127	-572089
timesCase	15	-16	-719926
timesCase	15	4097	915897
timesCase	16	-81985529216486895	859095
timesCase	16	512	-1506032
timesCase	17	-16383	-1095915
timesCase	17	-2047	888597
timesCase	31	-32	-186054
timesCase	31	-4	-447714
timesCase	32	4	-710708
timesCase	32	2048	607344
timesCase	33	-4095	501
timesCase	33	255	605335
timesCase	63	2	168152
timesCase	63	8193	-1529255
timesCase	64	-32769	1025369
timesCase	64	8192	841520
timesCase	65	-1023	723893
timesCase	127	-16	-519830
timesCase	127	9	-828975
timesCase	128	8	-1176728
timesCase	128	32767	632025
timesCase	129	-255	476213
timesCase	129	511	289495
timesCase	255	33	122041
timesCase	255	16385	-684839
timesCase	256	-16385	25561
timesCase	256	81985529216486895	-595863
timesCase	257	-32768	584454
timesCase	257	-32767	-1160651
timesCase	257	-511	355381
timesCase	257	-257	449751
timesCase	257	-63	654965
timesCase	257	-1	920535
timesCase	257	0	682758
timesCase	257	1	-1062347
timesCase	257	257	-329419
timesCase	257	32766	-906072
timesCase	257	32767	822231
timesCase	511	-8	251490
timesCase	511	129	-1394087
timesCase	512	-32769	1286617
timesCase	512	16	166688
timesCase	513	-15	-260795
timesCase	513	1023	640471
timesCase	1023	513	-469799
timesCase	1023	32768	-129446
timesCase	1024	-8193	81369
timesCase	1025	-255	-1530571
timesCase	1025	-3	1259385
timesCase	2047	-4	-1106850
timesCase	2047	2049	-1341735
timesCase	2048	-2049	-369191
timesCase	2048	32	-242544
timesCase	2049	3	-189805
timesCase	2049	2047	-1346089
timesCase	4095	8193	-1777959
timesCase	4095	65536	101978
timesCase	4096	-4097	497113
timesCase	4096	-513	219097
timesCase	4097	-127	-1481547
timesCase	4097	15	942279
timesCase	8191	-1	1113563
timesCase	8191	32768	-889254
timesCase	8192	-129	260697
timesCase	8192	64	-993424
timesCase	8193	63	1218967
timesCase	8193	4095	1228247
timesCase	16383	9223372036854775807	-737829
timesCase	16384	-2049	-1380903
timesCase	16384	-33	11001
timesCase	16385	-63	-1322891
timesCase	16385	255	441559
timesCase	32766	-32768	-148732
timesCase	32766	-32767	-1400789
timesCase	32766	-257	-971043
timesCase	32766	-1	-1026595
timesCase	32766	0	-2475260
timesCase	32766	1	1253419
timesCase	32766	2	197970
timesCase	32766	257	1001259
timesCase	32766	32766	-134986
timesCase	32766	32767	-1387043
timesCase	32767	-32768	-1855910
timesCase	32767	-32767	171737
timesCase	32767	-257	-737573
timesCase	32767	-9	-214557
timesCase	32767	-1	-49701
timesCase	32767	0	-1954214
timesCase	32767	1	270041
timesCase	32767	128	-234022
timesCase	32767	257	761305
timesCase	32767	32766	-799396
timesCase	32767	32767	-148005
timesCase	32768	1023	623065
timesCase	32768	8191	-391719
timesCase	32769	-65537	-258601
timesCase	32769	-8192	537862
timesCase	65535	-1025	-179749
timesCase	65535	-2	19804
timesCase	65536	-31	41639
timesCase	65536	4095	-551463
timesCase	65537	-2048	-287482
timesCase	65537	5	-968463
timesCase	81985529216486895	4	678134
timesCase	81985529216486895	256	273402
timesCase	9223372036854775807	16383	-590373
negateCase	-9223372036854775808	-32768	-1703799
negateCase	-9223372036854775808	-512	-907127
negateCase	-81985529216486895	-513	164813
negateCase	-81985529216486895	16	1200633
negateCase	-65537	-15	-980603
negateCase	-65537	32769	-1376187
negateCase	-65536	-128	-963959
negateCase	-65536	9	129877
negateCase	-32769	64	842713
negateCase	-32769	512	776409
negateCase	-32768	-9223372036854775808	196745
negateCase	-32768	-32768	-524151
negateCase	-32768	-32767	-196619
negateCase	-32768	-257	234781
negateCase	-32768	-1	196893
negateCase	-32768	0	196745
negateCase	-32768	1	1310709
negateCase	-32768	257	1272821
negateCase	-32768	32766	-523855
negateCase	-32768	32767	-524003
negateCase	-32767	-32768	-327623
negateCase	-32767	-32767	-91
negateCase	-32767	-16384	1310777
negateCase	-32767	-257	431309
negateCase	-32767	-32	398009
negateCase	-32767	-1	393421
negateCase	-32767	0	393273
negateCase	-32767	1	1507237
negateCase	-32767	257	1469349
negateCase	-32767	32766	-327327
negateCase	-32767	32767	-327475
negateCase	-16385	-257	-879251
negateCase	-16385	256	158937
negateCase	-16384	-32767	-1310731
negateCase	-16384	-7	-916331
negateCase	-16383	-8	-916263
negateCase	-16383	17	194149
negateCase	-8193	1024	635097
negateCase	-8192	-8191	-622603
negateCase	-8192	32769	-720907
negateCase	-8191	-8192	-622535
negateCase	-8191	-1	-327475
negateCase	-4097	-129	-636051
negateCase	-4097	4096	-147239
negateCase	-4096	-2047	-352267
negateCase	-4096	-3	-654779
negateCase	-4095	5	458069
negateCase	-4095	33	453925
negateCase	-2049	2048	-7975
negateCase	-2049	16384	-622375
negateCase	-2048	-511	-743435
negateCase	-2048	65537	294901
negateCase	-2047	-4096	-212935
negateCase	-2047	17	292453
negateCase	-1025	-65	-891283
negateCase	-1025	65535	-900755
negateCase	-1024	-127	-882187
negateCase	-1024	0	-900983
negateCase	-1023	65	203429
negateCase	-513	-81985529216486895	-217339
negateCase	-513	4096	-433959
negateCase	-512	-9223372036854775808	-941943
negateCase	-512	-31	-937355
negateCase	-511	-2048	-638919
negateCase	-511	257	134053
negateCase	-257	-32768	-1683239
negateCase	-257	-32767	-1355707
negateCase	-257	-16385	-44691
negateCase	-257	-257	-924307
negateCase	-257	-33	-957459
negateCase	-257	-1	-962195
negateCase	-257	0	-962343
negateCase	-257	1	151621
negateCase	-257	257	113733
negateCase	-257	32766	-1682943
negateCase	-257	32767	-1683091
negateCase	-256	-7	-961387
negateCase	-256	3	151245
negateCase	-255	129	132517
negateCase	-255	1025	-91
negateCase	-129	-4097	-366227
negateCase	-129	8192	436441
negateCase	-128	-65536	-972663
negateCase	-128	0	-972663
negateCase	-127	-1024	-821191
negateCase	-127	4097	-464987
negateCase	-65	-1025	-826003
negateCase	-65	-17	-975187
negateCase	-64	7	135293
negateCase	-63	257	98213
negateCase	-63	16385	-781403
negateCase	-33	-257	-942227
negateCase	-33	16384	-783655
negateCase	-32	-32767	-1373707
negateCase	-32	31	129181
negateCase	-31	-512	-904647
negateCase	-31	65536	-980423
negateCase	-17	-65	-971923
negateCase	-17	-9	-980211
negateCase	-16	15	130269
negateCase	-16	127	113693
negateCase	-15	-65537	-981555
negateCase	-15	513	56485
negateCase	-9	-17	-979667
negateCase	-9	32767	-1702931
negateCase	-8	-16383	-64907
negateCase	-8	511	56221
negateCase	-7	-16384	-64839
negateCase	-7	-256	-944455
negateCase	-5	-5	-981763
negateCase	-4	31	126941
negateCase	-4	2047	-171427
negateCase	-3	-4096	-376455
negateCase	-3	1025	-20251
negateCase	-2	1	131221
negateCase	-2	65535	-982595
negateCase	-1	-32768	-1703719
negateCase	-1	-32767	-1376187
negateCase	-1	-8191	-1277883
negateCase	-1	-257	-944787
negateCase	-1	-1	-982675
negateCase	-1	0	-982823
negateCase	-1	1	131141
negateCase	-1	257	93253
negateCase	-1	8191	426349
negateCase	-1	32766	-1703423
negateCase	-1	32767	-1703571
negateCase	0	-32768	-1703799
negateCase	0	-32767	-1376267
negateCase	0	-1024	-831351
negateCase	0	-257	-944867
negateCase	0	-128	-963959
negateCase	0	-1	-982755
negateCase	0	0	-982903
negateCase	0	1	131061
negateCase	0	257	93173
negateCase	0	32766	-1703503
negateCase	0	32767	-1703651
negateCase	1	-32768	-1703879
